Id,UpperDepth,LowerDepth,Value,Lambda,tsme
600154,5,15,6.94280575539568,0.1,0.00254755188654831
600154,15,30,7.4705035971223,0.1,0.00254755188654831
600154,30,60,8.19514388489209,0.1,0.00254755188654831
600154,60,100,-9999,0.1,0.00254755188654831
600154,100,200,-9999,0.1,0.00254755188654831
600155,0,5,49.3982737646591,0.1,0.014422570107601
600155,5,15,50.2445783613629,0.1,0.014422570107601
600155,15,30,52.5565501367157,0.1,0.014422570107601
600155,30,60,56.5693045846165,0.1,0.014422570107601
600155,60,100,52.686340582244,0.1,0.014422570107601
600155,100,200,-9999,0.1,0.014422570107601
600156,0,5,32.6635429638854,0.1,0.00413378612891576
600156,5,15,33.5705245952677,0.1,0.00413378612891576
600156,15,30,36.0482565379826,0.1,0.00413378612891576
600156,30,60,40.608499377335,0.1,0.00413378612891576
600156,60,100,47.7022104607721,0.1,0.00413378612891576
600156,100,200,53.6381265566625,0.1,0.00413378612891576
600157,0,5,72.9686878727634,0.1,0.00251390266749407
600157,5,15,73.0887922465209,0.1,0.00251390266749407
600157,15,30,73.4168986083499,0.1,0.00251390266749407
600157,30,60,74.0207753479125,0.1,0.00251390266749407
600157,60,100,74.6726267395626,0.1,0.00251390266749407
600157,100,200,-9999,0.1,0.00251390266749407
600158,0,5,26.2510398788659,0.1,15.0608474464904
600158,5,15,32.4872033836025,0.1,15.0608474464904
600158,15,30,45.5157146581178,0.1,15.0608474464904
600158,30,60,47.3425953348937,0.1,15.0608474464904
600158,60,100,46.3474848332742,0.1,15.0608474464904
600158,100,200,-9999,0.1,15.0608474464904
600159,0,5,25.3177197462724,0.1,17.3743489432084
600159,5,15,26.1615516105116,0.1,17.3743489432084
600159,15,30,32.8872889035341,0.1,17.3743489432084
600159,30,60,46.3673850811434,0.1,17.3743489432084
600159,60,100,-9999,0.1,17.3743489432084
600159,100,200,-9999,0.1,17.3743489432084
600161,0,5,8.50977958444032,0.1,0.0690397597653008
600161,5,15,8.04921992159303,0.1,0.0690397597653008
600161,15,30,6.79104296554651,0.1,0.0690397597653008
600161,30,60,4.99855050808973,0.1,0.0690397597653008
600161,60,100,17.1614667295724,0.1,0.0690397597653008
600161,100,200,-9999,0.1,0.0690397597653008
600162,0,5,37.6253616483329,0.1,0.0224144754536183
600162,5,15,39.6166178580613,0.1,0.0224144754536183
600162,15,30,45.056418341621,0.1,0.0224144754536183
600162,30,60,52.6946441918761,0.1,0.0224144754536183
600162,60,100,49.2873600933472,0.1,0.0224144754536183
600162,100,200,-9999,0.1,0.0224144754536183
600163,0,5,27.4108916944918,0.1,0.101532980820646
600163,5,15,33.4877732955007,0.1,0.101532980820646
600163,15,30,42.5648079945353,0.1,0.101532980820646
600163,30,60,47.8265201606932,0.1,0.101532980820646
600163,60,100,-9999,0.1,0.101532980820646
600163,100,200,-9999,0.1,0.101532980820646
600164,0,5,13.1314837072783,0.1,8.44218911725433
600164,5,15,13.485264949505,0.1,8.44218911725433
600164,15,30,14.6236261131287,0.1,8.44218911725433
600164,30,60,25.2761991443212,0.1,8.44218911725433
600164,60,100,30.3076571377046,0.1,8.44218911725433
600164,100,200,-9999,0.1,8.44218911725433
600165,0,5,48.2497312033428,0.1,0.132476956956406
600165,5,15,54.0993910672883,0.1,0.132476956956406
600165,15,30,59.7173711432138,0.1,0.132476956956406
600165,30,60,55.4053988636653,0.1,0.132476956956406
600165,60,100,52.332709113608,0.1,0.132476956956406
600165,100,200,-9999,0.1,0.132476956956406
600166,0,5,43.1998590681768,0.1,0.0684154639120665
600166,5,15,45.9780976922203,0.1,0.0684154639120665
600166,15,30,52.9450730019679,0.1,0.0684154639120665
600166,30,60,54.7540911968617,0.1,0.0684154639120665
600166,60,100,48.7579976410752,0.1,0.0684154639120665
600166,100,200,31.2811565916722,0.1,0.0684154639120665
600167,0,5,62.3286541848375,0.1,0.725432855085805
600167,5,15,62.4918472640319,0.1,0.725432855085805
600167,15,30,63.6706973784096,0.1,0.725432855085805
600167,30,60,66.025092141153,0.1,0.725432855085805
600167,60,100,54.0532528524616,0.1,0.725432855085805
600167,100,200,-9999,0.1,0.725432855085805
600168,0,5,21.9877145014468,0.1,0.0281422172259038
600168,5,15,23.7173810070957,0.1,0.0281422172259038
600168,15,30,28.4425593381701,0.1,0.0281422172259038
600168,30,60,34.3880640115933,0.1,0.0281422172259038
600168,60,100,24.6038686470288,0.1,0.0281422172259038
600168,100,200,15.9059941986709,0.1,0.0281422172259038
600169,0,5,30.2610656092983,0.1,0.104252904228058
600169,5,15,33.7806575452888,0.1,0.104252904228058
600169,15,30,41.967062616874,0.1,0.104252904228058
600169,30,60,31.7686348217774,0.1,0.104252904228058
600169,60,100,10.5916388308154,0.1,0.104252904228058
600169,100,200,-9999,0.1,0.104252904228058
600170,0,5,4.74666014490041,0.1,12.4646331215957
600170,5,15,5.91944895687007,0.1,12.4646331215957
600170,15,30,19.4343449124526,0.1,12.4646331215957
600170,30,60,-9999,0.1,12.4646331215957
600170,60,100,-9999,0.1,12.4646331215957
600170,100,200,-9999,0.1,12.4646331215957
600171,0,5,22.049919398173,0.1,0.0128456083048615
600171,5,15,23.6025221655024,0.1,0.0128456083048615
600171,15,30,24.2718699623858,0.1,0.0128456083048615
600171,30,60,24.2986499193982,0.1,0.0128456083048615
600171,60,100,-9999,0.1,0.0128456083048615
600171,100,200,-9999,0.1,0.0128456083048615
600172,0,5,40.6385190279501,0.1,0.0577563025289573
600172,5,15,42.1550446685034,0.1,0.0577563025289573
600172,15,30,46.2979554966071,0.1,0.0577563025289573
600172,30,60,53.4081120376397,0.1,0.0577563025289573
600172,60,100,47.2100001296321,0.1,0.0577563025289573
600172,100,200,-9999,0.1,0.0577563025289573
600173,0,5,49.7748201438849,0.1,0.00249165415868743
600173,5,15,49.8714028776978,0.1,0.00249165415868743
600173,15,30,50.1352517985612,0.1,0.00249165415868743
600173,30,60,50.4975719424461,0.1,0.00249165415868743
600173,60,100,-9999,0.1,0.00249165415868743
600173,100,200,-9999,0.1,0.00249165415868743
600174,0,5,7.16548856548856,0.1,0.00259485176844843
600174,5,15,6.91429313929314,0.1,0.00259485176844843
600174,15,30,6.22806652806653,0.1,0.00259485176844843
600174,30,60,5.43939708939709,0.1,0.00259485176844843
600174,60,100,-9999,0.1,0.00259485176844843
600174,100,200,-9999,0.1,0.00259485176844843
600175,0,5,20.2309752330944,0.1,0.0659526765875961
600175,5,15,22.7447856480101,0.1,0.0659526765875961
600175,15,30,23.9343127157397,0.1,0.0659526765875961
600175,30,60,33.4590914968387,0.1,0.0659526765875961
600175,60,100,46.1214711526151,0.1,0.0659526765875961
600175,100,200,-9999,0.1,0.0659526765875961
600176,0,5,15.1314822986709,0.1,17.7034269833111
600176,5,15,16.5179631218796,0.1,17.7034269833111
600176,15,30,27.9458198748372,0.1,17.7034269833111
600176,30,60,38.7077197887172,0.1,17.7034269833111
600176,60,100,41.3177752741465,0.1,17.7034269833111
600176,100,200,43.3498939146834,0.1,17.7034269833111
600177,0,5,22.5534528119686,0.1,8.47281188308996
600177,5,15,23.3101435809385,0.1,8.47281188308996
600177,15,30,28.2781794136252,0.1,8.47281188308996
600177,30,60,37.6497184237472,0.1,8.47281188308996
600177,60,100,34.6446069636953,0.1,8.47281188308996
600177,100,200,31.8768469700285,0.1,8.47281188308996
600178,0,5,57.0293519695045,0.1,12.2722368847092
600178,5,15,54.4620076238882,0.1,12.2722368847092
600178,15,30,40.142249047014,0.1,12.2722368847092
600178,30,60,-9999,0.1,12.2722368847092
600178,60,100,-9999,0.1,12.2722368847092
600178,100,200,-9999,0.1,12.2722368847092
600179,0,5,15.4935163551402,0.1,0.00373543813870181
600179,5,15,16.2855286214953,0.1,0.00373543813870181
600179,15,30,18.4491822429907,0.1,0.00373543813870181
600179,30,60,22.4313668224299,0.1,0.00373543813870181
600179,60,100,25.7188814252337,0.1,0.00373543813870181
600179,100,200,-9999,0.1,0.00373543813870181
600180,0,5,32.9902773172362,0.1,0.0222111124288537
600180,5,15,35.97569826694,0.1,0.0222111124288537
600180,15,30,39.1752785051688,0.1,0.0222111124288537
600180,30,60,42.7110968781181,0.1,0.0222111124288537
600180,60,100,40.9245176863629,0.1,0.0222111124288537
600180,100,200,37.544064895421,0.1,0.0222111124288537
600181,0,5,17.3287270160342,0.1,0.424084946949673
600181,5,15,17.6967423274732,0.1,0.424084946949673
600181,15,30,21.457235537329,0.1,0.424084946949673
600181,30,60,27.3093919123332,0.1,0.424084946949673
600181,60,100,35.2590792967831,0.1,0.424084946949673
600181,100,200,-9999,0.1,0.424084946949673
600182,0,5,24.3076327406719,0.1,0.0109509364806764
600182,5,15,25.9537360083217,0.1,0.0109509364806764
600182,15,30,30.4506326445271,0.1,0.0109509364806764
600182,30,60,38.7271295209787,0.1,0.0109509364806764
600182,60,100,50.5528324569289,0.1,0.0109509364806764
600182,100,200,53.1553973155902,0.1,0.0109509364806764
600183,0,5,34.8388325004111,0.1,0.0652782826467634
600183,5,15,39.2907617760302,0.1,0.0652782826467634
600183,15,30,51.4527361658502,0.1,0.0652782826467634
600183,30,60,70.0152254017871,0.1,0.0652782826467634
600183,60,100,72.4524920835637,0.1,0.0652782826467634
600183,100,200,70.2902779572501,0.1,0.0652782826467634
600184,0,5,33.0337943488517,0.1,0.0111116053227801
600184,5,15,34.9896727446849,0.1,0.0111116053227801
600184,15,30,40.3328265746427,0.1,0.0111116053227801
600184,30,60,50.0778542072021,0.1,0.0111116053227801
600184,60,100,60.8738110135024,0.1,0.0111116053227801
600184,100,200,66.7605819536964,0.1,0.0111116053227801
600185,0,5,33.6954248686612,0.1,0.0327523654146937
600185,5,15,37.0708689743561,0.1,0.0327523654146937
600185,15,30,46.2920542686846,0.1,0.0327523654146937
600185,30,60,56.6011264889992,0.1,0.0327523654146937
600185,60,100,60.4299930447338,0.1,0.0327523654146937
600185,100,200,64.2894050810546,0.1,0.0327523654146937
600186,0,5,21.684899152977,0.1,0.260527045587901
600186,5,15,24.4115522890842,0.1,0.260527045587901
600186,15,30,33.2507923644144,0.1,0.260527045587901
600186,30,60,38.3388452900921,0.1,0.260527045587901
600186,60,100,38.9113126204665,0.1,0.260527045587901
600186,100,200,39.5597340984244,0.1,0.260527045587901
600187,0,5,5.53630257049631,0.1,44.634984079224
600187,5,15,6.15930279696096,0.1,44.634984079224
600187,15,30,8.42567659377561,0.1,44.634984079224
600187,30,60,23.8291005488336,0.1,44.634984079224
600187,60,100,40.7424450096529,0.1,44.634984079224
600187,100,200,38.6550162086435,0.1,44.634984079224
600188,0,5,8.37193485323968,0.1,0.0728366472087605
600188,5,15,11.993159450372,0.1,0.0728366472087605
600188,15,30,20.3985095152611,0.1,0.0728366472087605
600188,30,60,30.4574155330937,0.1,0.0728366472087605
600188,60,100,44.4938518130064,0.1,0.0728366472087605
600188,100,200,-9999,0.1,0.0728366472087605
600189,0,5,9.24662103972482,0.1,0.769596507588959
600189,5,15,18.8091210397248,0.1,0.769596507588959
600189,15,30,28.874378723412,0.1,0.769596507588959
600189,30,60,33.5008108378865,0.1,0.769596507588959
600189,60,100,34.4089141486922,0.1,0.769596507588959
600189,100,200,-9999,0.1,0.769596507588959
600190,0,5,15.9153860844312,0.1,0.0955256517642911
600190,5,15,16.4092738307406,0.1,0.0955256517642911
600190,15,30,17.8906260175188,0.1,0.0955256517642911
600190,30,60,18.6505389152568,0.1,0.0955256517642911
600190,60,100,17.554121888121,0.1,0.0955256517642911
600190,100,200,-9999,0.1,0.0955256517642911
600191,0,5,5.46281743312746,0.1,83.2860939147132
600191,5,15,6.17115434092126,0.1,83.2860939147132
600191,15,30,8.10621997170991,0.1,83.2860939147132
600191,30,60,11.667690457824,0.1,83.2860939147132
600191,60,100,44.8384506903193,0.1,83.2860939147132
600191,100,200,51.3848574069925,0.1,83.2860939147132
600192,0,5,9.0735835694051,0.1,0.00294840260334322
600192,5,15,9.55848087818697,0.1,0.00294840260334322
600192,15,30,10.8831444759207,0.1,0.00294840260334322
600192,30,60,13.2697060906516,0.1,0.00294840260334322
600192,60,100,-9999,0.1,0.00294840260334322
600192,100,200,-9999,0.1,0.00294840260334322
600193,0,5,5.84712805299233,0.1,3.50215409287171
600193,5,15,6.12013031783001,0.1,3.50215409287171
600193,15,30,6.86592980110165,0.1,3.50215409287171
600193,30,60,14.2881281902552,0.1,3.50215409287171
600193,60,100,22.5305018906856,0.1,3.50215409287171
600193,100,200,-9999,0.1,3.50215409287171
600194,0,5,8.8658970616004,0.1,2.48661171907838
600194,5,15,9.64865008247635,0.1,2.48661171907838
600194,15,30,11.7870088936961,0.1,2.48661171907838
600194,30,60,18.2737230889617,0.1,2.48661171907838
600194,60,100,26.0383066998281,0.1,2.48661171907838
600194,100,200,-9999,0.1,2.48661171907838
600195,0,5,19.7666229293715,0.1,53.6579213459916
600195,5,15,53.7376570050153,0.1,53.6579213459916
600195,15,30,36.6127638134907,0.1,53.6579213459916
600195,30,60,35.1333108235456,0.1,53.6579213459916
600195,60,100,41.0929871271213,0.1,53.6579213459916
600195,100,200,31.7397170368232,0.1,53.6579213459916
600196,0,5,72.9152683468325,0.1,0.00414205169560802
600196,5,15,73.6902753605118,0.1,0.00414205169560802
600196,15,30,75.6496590139633,0.1,0.00414205169560802
600196,30,60,76.4648108990844,0.1,0.00414205169560802
600196,60,100,76.5960550218809,0.1,0.00414205169560802
600196,100,200,-9999,0.1,0.00414205169560802
600197,0,5,16.5239732000655,0.1,3.73402924311696
600197,5,15,16.9165346574196,0.1,3.73402924311696
600197,15,30,17.9889511526495,0.1,3.73402924311696
600197,30,60,26.2792874764224,0.1,3.73402924311696
600197,60,100,26.2635500150108,0.1,3.73402924311696
600197,100,200,-9999,0.1,3.73402924311696
600198,0,5,35.7592267843842,0.1,0.00262957531553205
600198,5,15,35.5107519155222,0.1,0.00262957531553205
600198,15,30,34.8319574413685,0.1,0.00262957531553205
600198,30,60,33.5826424582634,0.1,0.00262957531553205
600198,60,100,31.6997800767508,0.1,0.00262957531553205
600198,100,200,29.7892543863446,0.1,0.00262957531553205
600199,0,5,43.8263140352175,0.1,0.00271365292756651
600199,5,15,43.7159184343441,0.1,0.00271365292756651
600199,15,30,43.4143349213437,0.1,0.00271365292756651
600199,30,60,42.893944374891,0.1,0.00271365292756651
600199,60,100,43.7841445518642,0.1,0.00271365292756651
600199,100,200,45.699827792419,0.1,0.00271365292756651
600200,0,5,48.8243015430182,0.1,0.0057631475621427
600200,5,15,49.6376642274945,0.1,0.0057631475621427
600200,15,30,51.8596438515669,0.1,0.0057631475621427
600200,30,60,55.2590175860703,0.1,0.0057631475621427
600200,60,100,57.1342676768224,0.1,0.0057631475621427
600200,100,200,60.386881224093,0.1,0.0057631475621427
600201,0,5,10.7043396941435,0.1,2.60435795687207
600201,5,15,10.6819318503448,0.1,2.60435795687207
600201,15,30,10.6207171262244,0.1,2.60435795687207
600201,30,60,10.607608627019,0.1,2.60435795687207
600201,60,100,16.9687835108668,0.1,2.60435795687207
600201,100,200,-9999,0.1,2.60435795687207
600202,0,5,-0.600638872423102,0.1,4.95424506688232
600202,5,15,32.8364264308766,0.1,4.95424506688232
600202,15,30,46.9103866166107,0.1,4.95424506688232
600202,30,60,47.3416255022064,0.1,4.95424506688232
600202,60,100,47.8071239214911,0.1,4.95424506688232
600202,100,200,-9999,0.1,4.95424506688232
600203,0,5,31.1536236479837,0.1,0.0934919228057815
600203,5,15,33.220038312059,0.1,0.0934919228057815
600203,15,30,38.8651599362645,0.1,0.0934919228057815
600203,30,60,41.1936025619544,0.1,0.0934919228057815
600203,60,100,26.9278184438436,0.1,0.0934919228057815
600203,100,200,23.8180800440539,0.1,0.0934919228057815
600204,0,5,5.34220479458731,0.1,26.481704611629
600204,5,15,5.60975673688572,0.1,26.481704611629
600204,15,30,6.34066679154452,0.1,26.481704611629
600204,30,60,7.68590002097787,0.1,26.481704611629
600204,60,100,16.742355600631,0.1,26.481704611629
600204,100,200,-9999,0.1,26.481704611629
600205,0,5,32.4971807297778,0.1,0.0196231996036597
600205,5,15,35.0261959493819,0.1,0.0196231996036597
600205,15,30,41.9350699291945,0.1,0.0196231996036597
600205,30,60,49.5903709325245,0.1,0.0196231996036597
600205,60,100,51.8642160798727,0.1,0.0196231996036597
600205,100,200,-9999,0.1,0.0196231996036597
600206,0,5,24.8894793954509,0.1,1.35816356253177
600206,5,15,22.9463489534866,0.1,1.35816356253177
600206,15,30,18.5826992780094,0.1,1.35816356253177
600206,30,60,23.4356660174375,0.1,1.35816356253177
600206,60,100,21.2833644481651,0.1,1.35816356253177
600206,100,200,-9999,0.1,1.35816356253177
600207,0,5,18.7155931079372,0.1,0.0220416650660678
600207,5,15,19.9087688972945,0.1,0.0220416650660678
600207,15,30,23.1683385117958,0.1,0.0220416650660678
600207,30,60,29.3527349650607,0.1,0.0220416650660678
600207,60,100,41.0187000319304,0.1,0.0220416650660678
600207,100,200,-9999,0.1,0.0220416650660678
600208,0,5,31.1097292629822,0.1,0.248219252047017
600208,5,15,34.0056307143772,0.1,0.248219252047017
600208,15,30,41.9167804894172,0.1,0.248219252047017
600208,30,60,48.985143652161,0.1,0.248219252047017
600208,60,100,-9999,0.1,0.248219252047017
600208,100,200,-9999,0.1,0.248219252047017
600209,0,5,49.3954733173954,0.1,0.0491565994096949
600209,5,15,47.31680791551,0.1,0.0491565994096949
600209,15,30,41.6382191919237,0.1,0.0491565994096949
600209,30,60,31.670107770217,0.1,0.0491565994096949
600209,60,100,39.8561259266228,0.1,0.0491565994096949
600209,100,200,52.8912846813134,0.1,0.0491565994096949
600210,0,5,37.8978707584879,0.1,0.895815366286592
600210,5,15,46.8518583186803,0.1,0.895815366286592
600210,15,30,60.0378185630588,0.1,0.895815366286592
600210,30,60,57.3025235316499,0.1,0.895815366286592
600210,60,100,54.7785325009332,0.1,0.895815366286592
600210,100,200,53.5464563608868,0.1,0.895815366286592
600211,0,5,22.0661456125325,0.1,0.0681468912572491
600211,5,15,22.6857991131364,0.1,0.0681468912572491
600211,15,30,24.3785955477469,0.1,0.0681468912572491
600211,30,60,36.0396191039865,0.1,0.0681468912572491
600211,60,100,49.4369247900538,0.1,0.0681468912572491
600211,100,200,53.9420399625364,0.1,0.0681468912572491
600212,0,5,26.9701847833235,0.1,0.135016671672596
600212,5,15,29.6124564345367,0.1,0.135016671672596
600212,15,30,36.8307292694154,0.1,0.135016671672596
600212,30,60,43.9576050503058,0.1,0.135016671672596
600212,60,100,27.2432465312027,0.1,0.135016671672596
600212,100,200,-9999,0.1,0.135016671672596
600213,0,5,4.81494874715262,0.1,0.00249802499468143
600213,5,15,4.75760962414579,0.1,0.00249802499468143
600213,15,30,4.60096810933941,0.1,0.00249802499468143
600213,30,60,4.3126708428246,0.1,0.00249802499468143
600213,60,100,3.86420842824601,0.1,0.00249802499468143
600213,100,200,3.42183228929385,0.1,0.00249802499468143
600214,0,5,4.84287901990812,0.1,0.00254254717888224
600214,5,15,4.67840735068913,0.1,0.00254254717888224
600214,15,30,4.22909647779479,0.1,0.00254254717888224
600214,30,60,3.40214395099541,0.1,0.00254254717888224
600214,60,100,2.12886676875957,0.1,0.00254254717888224
600214,100,200,-9999,0.1,0.00254254717888224
600215,0,5,31.2389084674369,0.1,0.0797342250658703
600215,5,15,36.9491127876431,0.1,0.0797342250658703
600215,15,30,52.1289709287075,0.1,0.0797342250658703
600215,30,60,63.361703172105,0.1,0.0797342250658703
600215,60,100,-9999,0.1,0.0797342250658703
600215,100,200,-9999,0.1,0.0797342250658703
600216,0,5,25.9128926925156,0.1,22.8390478742629
600216,5,15,26.8790140782765,0.1,22.8390478742629
600216,15,30,29.5183065790425,0.1,22.8390478742629
600216,30,60,49.1740079414532,0.1,22.8390478742629
600216,60,100,46.9142324335675,0.1,22.8390478742629
600216,100,200,39.7385623259979,0.1,22.8390478742629
600217,0,5,11.6584204583176,0.1,21.439753704642
600217,5,15,10.7337271309638,0.1,21.439753704642
600217,15,30,8.20760960539941,0.1,21.439753704642
600217,30,60,18.9073616550295,0.1,21.439753704642
600217,60,100,34.5759281539169,0.1,21.439753704642
600217,100,200,-9999,0.1,21.439753704642
600218,0,5,6.73876556147091,0.1,56.0072861166842
600218,5,15,6.5124926646244,0.1,56.0072861166842
600218,15,30,5.89435050508279,0.1,56.0072861166842
600218,30,60,4.75666554887126,0.1,56.0072861166842
600218,60,100,31.6738442414688,0.1,56.0072861166842
600218,100,200,-9999,0.1,56.0072861166842
600219,0,5,18.6146851706823,0.1,22.3687012984733
600219,5,15,18.5289684678954,0.1,22.3687012984733
600219,15,30,19.859164476296,0.1,22.3687012984733
600219,30,60,43.4138731008001,0.1,22.3687012984733
600219,60,100,52.0453390244831,0.1,22.3687012984733
600219,100,200,62.4928687531986,0.1,22.3687012984733
600220,0,5,21.5102152727308,0.1,3.24938022123487
600220,5,15,21.9738152587266,0.1,3.24938022123487
600220,15,30,24.949755859408,0.1,3.24938022123487
600220,30,60,30.8842225234992,0.1,3.24938022123487
600220,60,100,31.2261910890157,0.1,3.24938022123487
600220,100,200,31.1279185924382,0.1,3.24938022123487
600221,0,5,29.0517481947747,0.1,0.02598387304913
600221,5,15,31.7713670963838,0.1,0.02598387304913
600221,15,30,39.2009405203327,0.1,0.02598387304913
600221,30,60,50.5331348367449,0.1,0.02598387304913
600221,60,100,51.9596540794172,0.1,0.02598387304913
600221,100,200,50.7395545984834,0.1,0.02598387304913
600222,0,5,29.3793723325794,0.1,0.00323350644806292
600222,5,15,29.885443093555,0.1,0.00323350644806292
600222,15,30,31.2679492506338,0.1,0.00323350644806292
600222,30,60,33.8124850886221,0.1,0.00323350644806292
600222,60,100,37.7729059615986,0.1,0.00323350644806292
600222,100,200,42.2599931097182,0.1,0.00323350644806292
600223,0,5,39.9175928843011,0.1,0.0134935719316404
600223,5,15,41.1023789868816,0.1,0.0134935719316404
600223,15,30,44.339029289462,0.1,0.0134935719316404
600223,30,60,50.0611033643478,0.1,0.0134935719316404
600223,60,100,47.4440114779942,0.1,0.0134935719316404
600223,100,200,38.3308228074757,0.1,0.0134935719316404
600224,0,5,40.1962107869169,0.1,0.591724627326573
600224,5,15,54.3361740333075,0.1,0.591724627326573
600224,15,30,56.2744126872543,0.1,0.591724627326573
600224,30,60,48.3438854143186,0.1,0.591724627326573
600224,60,100,41.7967945656617,0.1,0.591724627326573
600224,100,200,-9999,0.1,0.591724627326573
600225,0,5,33.7438669438669,0.1,0.00825872770259455
600225,5,15,32.0413201663202,0.1,0.00825872770259455
600225,15,30,27.3902286902287,0.1,0.00825872770259455
600225,30,60,22.0448024948025,0.1,0.00825872770259455
600225,60,100,-9999,0.1,0.00825872770259455
600225,100,200,-9999,0.1,0.00825872770259455
600226,0,5,15.4625902131908,0.1,1.47454568755611
600226,5,15,16.2646451644577,0.1,1.47454568755611
600226,15,30,21.7088638403758,0.1,1.47454568755611
600226,30,60,25.8831664376601,0.1,1.47454568755611
600226,60,100,32.1197095990748,0.1,1.47454568755611
600226,100,200,37.4884252400581,0.1,1.47454568755611
600227,0,5,17.8559766381626,0.1,0.471127362580935
600227,5,15,28.2442572011514,0.1,0.471127362580935
600227,15,30,48.378944598756,0.1,0.471127362580935
600227,30,60,47.3353428470337,0.1,0.471127362580935
600227,60,100,40.9847124621762,0.1,0.471127362580935
600227,100,200,34.0682052108841,0.1,0.471127362580935
600228,0,5,27.323747005943,0.1,0.00722558642917477
600228,5,15,28.4827146450727,0.1,0.00722558642917477
600228,15,30,31.6488329441477,0.1,0.00722558642917477
600228,30,60,34.4911021136289,0.1,0.00722558642917477
600228,60,100,-9999,0.1,0.00722558642917477
600228,100,200,-9999,0.1,0.00722558642917477
600229,0,5,33.6961989525431,0.1,0.915381362680613
600229,5,15,41.593226874016,0.1,0.915381362680613
600229,15,30,44.8215017832471,0.1,0.915381362680613
600229,30,60,37.7731067056518,0.1,0.915381362680613
600229,60,100,-9999,0.1,0.915381362680613
600229,100,200,-9999,0.1,0.915381362680613
600230,0,5,16.0731269126689,0.1,0.188616869336212
600230,5,15,22.0669404767646,0.1,0.188616869336212
600230,15,30,37.0896857317736,0.1,0.188616869336212
600230,30,60,33.1145340794605,0.1,0.188616869336212
600230,60,100,24.2668603664756,0.1,0.188616869336212
600230,100,200,16.4253651921927,0.1,0.188616869336212
600231,0,5,32.6686423157743,0.1,2.50966076042732
600231,5,15,36.0322414149203,0.1,2.50966076042732
600231,15,30,41.3195301364789,0.1,2.50966076042732
600231,30,60,40.6083394118223,0.1,2.50966076042732
600231,60,100,37.0238431295854,0.1,2.50966076042732
600231,100,200,30.41214480089,0.1,2.50966076042732
600232,0,5,29.9323374518678,0.1,0.199913117433581
600232,5,15,38.8540956035899,0.1,0.199913117433581
600232,15,30,54.7332955232032,0.1,0.199913117433581
600232,30,60,55.774892213334,0.1,0.199913117433581
600232,60,100,40.8188179501781,0.1,0.199913117433581
600232,100,200,23.0082748515368,0.1,0.199913117433581
600233,0,5,37.2251815692626,0.1,0.0266800186811748
600233,5,15,38.4673131925361,0.1,0.0266800186811748
600233,15,30,39.3500448298381,0.1,0.0266800186811748
600233,30,60,35.8559130519352,0.1,0.0266800186811748
600233,60,100,31.0533416967741,0.1,0.0266800186811748
600233,100,200,28.5862345636828,0.1,0.0266800186811748
600234,0,5,37.5006510699095,0.1,0.0155612660501481
600234,5,15,38.3369821281798,0.1,0.0155612660501481
600234,15,30,40.6217077566388,0.1,0.0155612660501481
600234,30,60,44.8267242507351,0.1,0.0155612660501481
600234,60,100,47.3224989193561,0.1,0.0155612660501481
600234,100,200,38.8716065065739,0.1,0.0155612660501481
600235,0,5,48.7627560554412,0.1,0.00960721220385915
600235,5,15,48.9190060415979,0.1,0.00960721220385915
600235,15,30,49.3458565624393,0.1,0.00960721220385915
600235,30,60,50.1314710179757,0.1,0.00960721220385915
600235,60,100,51.224573966937,0.1,0.00960721220385915
600235,100,200,47.3850137473485,0.1,0.00960721220385915
600236,0,5,15.8578298648678,0.1,25.0067323750273
600236,5,15,18.6573045049252,0.1,25.0067323750273
600236,15,30,39.2957120136181,0.1,25.0067323750273
600236,30,60,41.9945522281983,0.1,25.0067323750273
600236,60,100,36.9694623605005,0.1,25.0067323750273
600236,100,200,30.1791798301931,0.1,25.0067323750273
600237,0,5,7.96139836912611,0.1,22.9352227061106
600237,5,15,9.19340871315766,0.1,22.9352227061106
600237,15,30,17.1209090797988,0.1,22.9352227061106
600237,30,60,31.3456315800194,0.1,22.9352227061106
600237,60,100,21.0113728264633,0.1,22.9352227061106
600237,100,200,-9999,0.1,22.9352227061106
600238,0,5,31.59175334907,0.1,0.0700214344719845
600238,5,15,34.3366782779834,0.1,0.0700214344719845
600238,15,30,37.9517057768816,0.1,0.0700214344719845
600238,30,60,35.6937244556063,0.1,0.0700214344719845
600238,60,100,33.661097359985,0.1,0.0700214344719845
600238,100,200,-9999,0.1,0.0700214344719845
600239,0,5,5.22852357822398,0.1,2.23318009822728
600239,5,15,23.065498701976,0.1,2.23318009822728
600239,15,30,31.7742256430454,0.1,2.23318009822728
600239,30,60,31.9705856050307,0.1,2.23318009822728
600239,60,100,31.5112268769588,0.1,2.23318009822728
600239,100,200,30.4119700794664,0.1,2.23318009822728
600240,0,5,6.79038522805423,0.1,1.09996119428742
600240,5,15,6.26281058169421,0.1,1.09996119428742
600240,15,30,8.1454804666092,0.1,1.09996119428742
600240,30,60,34.6571503800035,0.1,1.09996119428742
600240,60,100,31.7611819490373,0.1,1.09996119428742
600240,100,200,27.9666940594217,0.1,1.09996119428742
600241,0,5,45.7252268813364,0.1,0.0313333763690106
600241,5,15,47.71704848073,0.1,0.0313333763690106
600241,15,30,52.3981435661535,0.1,0.0313333763690106
600241,30,60,48.6583597169102,0.1,0.0313333763690106
