Id,UpperDepth,LowerDepth,Value,Lambda,tsme
7,74,75,54.6045445122087,0.1,0.0147889436466452
7,75,76,54.6543867764035,0.1,0.0147889436466452
7,76,77,54.6951668107447,0.1,0.0147889436466452
7,77,78,54.7268846152324,0.1,0.0147889436466452
7,78,79,54.7495401898664,0.1,0.0147889436466452
7,79,80,54.7631335346468,0.1,0.0147889436466452
8,0,1,49.117878457924,0.1,0.0196276947050613
8,1,2,49.1422280307561,0.1,0.0196276947050613
8,2,3,49.2152767492525,0.1,0.0196276947050613
8,3,4,49.3370246134131,0.1,0.0196276947050613
8,4,5,49.5074716232379,0.1,0.0196276947050613
8,5,6,49.726617778727,0.1,0.0196276947050613
8,6,7,49.9944630798804,0.1,0.0196276947050613
8,7,8,50.3110075266979,0.1,0.0196276947050613
8,8,9,50.6762511191798,0.1,0.0196276947050613
8,9,10,51.0901938573258,0.1,0.0196276947050613
8,10,11,51.528486168304,0.1,0.0196276947050613
8,11,12,51.9462542270508,0.1,0.0196276947050613
8,12,13,52.3229737813349,0.1,0.0196276947050613
8,13,14,52.6586448311562,0.1,0.0196276947050613
8,14,15,52.9532673765147,0.1,0.0196276947050613
8,15,16,53.2068414174105,0.1,0.0196276947050613
8,16,17,53.4193669538435,0.1,0.0196276947050613
8,17,18,53.5908439858137,0.1,0.0196276947050613
8,18,19,53.7212725133212,0.1,0.0196276947050613
8,19,20,53.810652536366,0.1,0.0196276947050613
8,20,21,53.8589840549479,0.1,0.0196276947050613
8,21,22,53.8867913212985,0.1,0.0196276947050613
8,22,23,53.9145985876491,0.1,0.0196276947050613
8,23,24,53.9424058539997,0.1,0.0196276947050613
8,24,25,53.9702131203503,0.1,0.0196276947050613
8,25,26,53.9980203867009,0.1,0.0196276947050613
8,26,27,54.0258276530515,0.1,0.0196276947050613
8,27,28,54.0536349194021,0.1,0.0196276947050613
8,28,29,54.0814421857527,0.1,0.0196276947050613
8,29,30,54.1092494521033,0.1,0.0196276947050613
8,30,31,54.1370567184539,0.1,0.0196276947050613
8,31,32,54.1737024170332,0.1,0.0196276947050613
8,32,33,54.2280249800698,0.1,0.0196276947050613
8,33,34,54.3000244075638,0.1,0.0196276947050613
8,34,35,54.3897006995151,0.1,0.0196276947050613
8,35,36,54.4970538559238,0.1,0.0196276947050613
8,36,37,54.6220838767898,0.1,0.0196276947050613
8,37,38,54.7647907621132,0.1,0.0196276947050613
8,38,39,54.9251745118939,0.1,0.0196276947050613
8,39,40,55.103235126132,0.1,0.0196276947050613
8,40,41,55.2989726048274,0.1,0.0196276947050613
8,41,42,55.5035485157514,0.1,0.0196276947050613
8,42,43,55.7081244266755,0.1,0.0196276947050613
8,43,44,55.9127003375996,0.1,0.0196276947050613
8,44,45,56.1172762485237,0.1,0.0196276947050613
8,45,46,56.3218521594478,0.1,0.0196276947050613
8,46,47,56.5264280703719,0.1,0.0196276947050613
8,47,48,56.731003981296,0.1,0.0196276947050613
8,48,49,56.9355798922201,0.1,0.0196276947050613
8,49,50,57.1401558031442,0.1,0.0196276947050613
8,50,51,57.3447317140683,0.1,0.0196276947050613
8,51,52,57.5493076249923,0.1,0.0196276947050613
8,52,53,57.7538835359164,0.1,0.0196276947050613
8,53,54,57.9584594468405,0.1,0.0196276947050613
8,54,55,58.1630353577646,0.1,0.0196276947050613
8,55,56,58.3676112686887,0.1,0.0196276947050613
8,56,57,58.5721871796128,0.1,0.0196276947050613
8,57,58,58.7767630905369,0.1,0.0196276947050613
8,58,59,58.981339001461,0.1,0.0196276947050613
8,59,60,59.1859149123851,0.1,0.0196276947050613
8,60,61,59.3904908233092,0.1,0.0196276947050613
8,61,62,59.5950667342332,0.1,0.0196276947050613
8,62,63,59.7996426451573,0.1,0.0196276947050613
8,63,64,60.0042185560814,0.1,0.0196276947050613
8,64,65,60.2087944670055,0.1,0.0196276947050613
8,65,66,60.4133703779296,0.1,0.0196276947050613
8,66,67,60.6179462888537,0.1,0.0196276947050613
8,67,68,60.8225221997778,0.1,0.0196276947050613
8,68,69,61.0270981107019,0.1,0.0196276947050613
8,69,70,61.231674021626,0.1,0.0196276947050613
8,70,71,61.4362499325501,0.1,0.0196276947050613
8,71,72,61.6305970479279,0.1,0.0196276947050613
8,72,73,61.8044865722134,0.1,0.0196276947050613
8,73,74,61.9579185054065,0.1,0.0196276947050613
8,74,75,62.0908928475071,0.1,0.0196276947050613
8,75,76,62.2034095985154,0.1,0.0196276947050613
8,76,77,62.2954687584312,0.1,0.0196276947050613
8,77,78,62.3670703272547,0.1,0.0196276947050613
8,78,79,62.4182143049857,0.1,0.0196276947050613
8,79,80,62.4489006916243,0.1,0.0196276947050613
9,0,1,62.2096175966525,0.1,0.0188314703634746
9,1,2,62.2163962769036,0.1,0.0188314703634746
9,2,3,62.2367323176567,0.1,0.0188314703634746
9,3,4,62.2706257189121,0.1,0.0188314703634746
9,4,5,62.3180764806695,0.1,0.0188314703634746
9,5,6,62.3790846029291,0.1,0.0188314703634746
9,6,7,62.4536500856908,0.1,0.0188314703634746
9,7,8,62.5417729289546,0.1,0.0188314703634746
9,8,9,62.6434531327206,0.1,0.0188314703634746
9,9,10,62.7519120167376,0.1,0.0188314703634746
9,10,11,62.8603709007546,0.1,0.0188314703634746
9,11,12,62.9644298424499,0.1,0.0188314703634746
9,12,13,63.0596888995018,0.1,0.0188314703634746
9,13,14,63.1461480719104,0.1,0.0188314703634746
9,14,15,63.2238073596755,0.1,0.0188314703634746
9,15,16,63.2926667627972,0.1,0.0188314703634746
9,16,17,63.3527262812755,0.1,0.0188314703634746
9,17,18,63.4039859151103,0.1,0.0188314703634746
9,18,19,63.4464456643018,0.1,0.0188314703634746
9,19,20,63.4801055288499,0.1,0.0188314703634746
9,20,21,63.5049655087546,0.1,0.0188314703634746
9,21,22,63.5254255463376,0.1,0.0188314703634746
9,22,23,63.5458855839205,0.1,0.0188314703634746
9,23,24,63.5663456215035,0.1,0.0188314703634746
9,24,25,63.5868056590865,0.1,0.0188314703634746
9,25,26,63.6072656966695,0.1,0.0188314703634746
9,26,27,63.6277257342524,0.1,0.0188314703634746
9,27,28,63.6481857718354,0.1,0.0188314703634746
9,28,29,63.6686458094184,0.1,0.0188314703634746
9,29,30,63.6891058470013,0.1,0.0188314703634746
9,30,31,63.7095658845843,0.1,0.0188314703634746
9,31,32,63.7252316619173,0.1,0.0188314703634746
9,32,33,63.7313089187504,0.1,0.0188314703634746
9,33,34,63.7277976550836,0.1,0.0188314703634746
9,34,35,63.7146978709168,0.1,0.0188314703634746
9,35,36,63.6920095662501,0.1,0.0188314703634746
9,36,37,63.6597327410834,0.1,0.0188314703634746
